ps_number,review_id,rating,title,content,author,date,verified_purchase
PS11739971,82c0bb2faaf2f3e4,5,Perfect fit,"This part fit perfectly, the color matched perfectly, and was very easy to install. The last one broke off do to my ignorance of how it actually came off. I'm very pleased to be able to replace his part it does go on the front of the refrigerator and is an eyesore when it is gone. Thank you Parts select for having it in stock and shipping it to me in a prompt manner.",John P,"June 8, 2018",True
PS11739971,a1bd71b16e323d70,5,Quick and easy,This site was easy to understand and find the part I needed. My part arrived quickly and price was good. I will continue to purchase parts when needed and recommend this company.,Cheryl H,"March 25, 2018",True
PS11739971,3f5377e98b9b9447,5,Just as advertised,I order an aftermarket part from Amazon and it did not fit correctly. I ordered this part and it looks and fits like the original. I am completely satisfied.,William C,"April 10, 2018",True
PS11739971,469bd290b2ffc108,5,Excellent Replacement Part,New OEM part exactly like the original. Only took 30 seconds to replace broken part.,George E,"July 21, 2018",True
PS11739971,f7709a08913647f9,5,Cap for filter,Good service. Factory part. Easy to order.,Russell J,"July 22, 2020",True
PS16620271,a8cb3bda179262c7,5,Easy to use website to get just the part I needed.,The part fit perfectly into an older model refrigerator. So great to be able to find the part. Part came on time and in good condition!,Elizabeth W,"December 3, 2021",True
PS469522,671ce389ec7b6f2a,5,Works GREAT,This thermostat kit saved me a lot of money ?? I would definitely order from here again.,Jundara V,"July 31, 2024",True
PS469522,c4b07d5bf33f6568,5,Easy repair,Very helpful to have the videos to assist with the repair!,Greg C,"February 26, 2022",True
PS469522,e7dea45f3d3876af,5,Exact original part for Frigidaire was recieved,Super quick delivery. Ordered on Holiday (President's day) and part arrived the next day. Wow! Unexpected. The exact part i needed. Easily order on web site and great descriptions! Found a great place to find all my appliance fix it needs. Highly recommended!,Patrick B,"February 28, 2018",True
PS469522,ba8f8961b84ddb90,5,PartSelect.com is Awesome!,The part worked great and the video helped me install it!,Felix C,"February 13, 2021",True
PS469522,71f0759b2dd0b7df,5,Worked perfect!,Part came in in decent timing and it works great!,Kourtney L,"March 30, 2020",True
PS469522,6a8e592f76ace48e,5,Arrived quickly. Installed as described.,"Don’t wait, buy the part and watch the video. Save yourself thousands with this small cost.",Demetrius B,"May 27, 2023",True
PS469522,6c6f20e1f813bc58,5,DIY made easy,Diagnosis from the website was on point. The video was easy to follow. Saved me a lot of money. PartSelect.com is highly recommended for DIY’ers.,Emmanuel T,"October 18, 2020",True
PS469522,b9facb2aa2b0cb8b,5,Works great,Part was very easy to replace. Everything is working great.,Sally F,"October 8, 2018",True
PS469522,9ca9f5a00bdae57a,5,Fixed!,"My refrigerator was freezing stuff on the top shelf, info on the site led me to believe it was this defrost thermostat and it was correct! Replaced it, now temperature control in the refrigerator side is perfect.",Francesco L,"August 6, 2021",True
PS469522,c8b71893d19f22b8,5,Easy fix thanks to part select training video!,The part works great and probably saved at least $75.00,Jim D,"March 24, 2020",True
PS8769007,0646ee0dd5091ec8,5,"Part worked as expected, was a direcect fit....",The install was a little more tricky than the instructional video shows. With some patience however it went in.,Rick A,"October 16, 2019",True
PS8769007,d3f3dc159a555575,5,Cold Control Thermostat,ez repair the video was a great help. will deal again. very happy,EDWARD W,"January 4, 2019",True
PS8769007,c680f77e0dccaf0d,5,Fridge Repair,I’m always pleased with the quality and service of the parts I get from PartSelect. My refrigerator is working great.,David P,"February 4, 2019",True
PS8769007,19b8a3d6487612c9,5,Easy to replace if you know what you’re doing,"The part is not hard to replace, and only took about 15 minutes to change out.",Steven G,"September 25, 2020",True
PS8769007,de3ae0e0b7e700a4,5,Thermostat easy to replace.,"Part showed up on time and was easy to install, thanks to your tutorial. Unfortunately, it didn't fix my problem (refrigerator cooling to only 50 degrees). However the next part, evaporative fan, did fix my problem. That part also showed up on time and was easy to install, thanks to one of your other customer's description of his install.",Robert M,"January 7, 2024",True
PS8769007,a74fe39162642a4c,5,Worked as expected.,Delivered quickly.,Mary A,"February 13, 2018",True
PS8769007,d1c266d954293fec,4,"Easy repair,but my fridge may have another problem","Part received was in good condition Thank you , and I realized that my old part is still in good conditon too May I return your part ?",Ngan D,"December 13, 2018",True
PS469510,ecff4e75e1cbc82c,5,Great service easy website,Perfect,Norman P,"September 4, 2018",True
PS469510,5383c1c6ef9d1142,5,Excellent,I used the troubleshooting online twice both times the repair was right on,David H,"September 11, 2018",True
PS469510,70fa7b21d3be93c2,5,Great Part,The part was in great condition and the kit helped with the installation. My fridge is now in full working order.,Bryan L,"February 2, 2023",True
PS469510,aa5e92bb0769476a,5,defrost thermostat,part is exact fit installation was easy so far so good,Robert H,"May 14, 2020",True
PS469510,15889a05af94263b,5,Freezer frigid but fridge warm.,"Through a little bit of You Tube research and deductive reason, I narrowed it down to three possible parts to replace: heating element, thermostat timer and thermostat. I replaced all three to ultimately resolve this matter. It wasn't the heating element but the new part gives peace of mind that it's new. The fix was the result the replacement of the timer and thermostat. Freezer and lower fridge working perfectly now. 30-40 minutes quick fix.",Matt G,"June 4, 2019",True
PS469510,387adbfab6f0754e,5,"Easy repair, worked as expected",Part was identical,Jerry M,"May 27, 2023",True
PS469510,654eec6aa9bf1e66,5,Easy install nice correct part,Part arrived in perfect condition,Edward L,"March 6, 2021",True
PS469510,2e06c68eb09c051d,5,Works,I have received defrost timer and thermostat.first i replaced defrost timer my refrigerator works fine .i like to return thermostat.what is procedure?,Arunkumar T,"July 22, 2021",True
PS469510,ed9638e416124302,5,"Easy repair, works great again",the part was what I order and came a day earlier that said.,Dorothy D,"March 16, 2022",True
PS469510,f500af05117a15ab,5,Fixed the evaporator,The defrost thermostat wasn’t working properly and I put my refrigerator info in and after reading up on my evaporator was freezing I bought the defrost thermostat at a very reasonable price and everything worked out great and all is well,Michael M,"June 28, 2023",True
PS2378768,5b21b7b2c491c4e5,5,Worked perfect,Exact part I needed. Easy to put in. Great customer service,Anne C,"June 19, 2018",True
PS3493212,be9c04287ab5d86b,5,Easy repair,Thanks to your help i was able to diagnose and repair the ice maker myself. Very easy repair.,Cheryl W,"November 9, 2019",True
PS3493212,5e3c35e938c80814,5,Great part. Easy to install.,"My refrigerator was not getting cold, but my freezer was working just fine. It turns out the coils were frozen. I got a new defrost thermostat and replaced it. It’s back to working again, for now.",Mariama S,"December 12, 2019",True
PS3493212,203daea86fc0ffa3,5,What I needed.,"As advertised, the thermostat was a like for like replacement for the old part. It arrived sooner than expected. It appears to have solved the ice maker problem in my refrigerator.",Joseph R,"November 27, 2018",True
PS12114528,c95a2c6bd4b2baf6,5,Great Part!,Part was just like original and worked fine.,Richard S,"January 1, 2024",True
PS11739347,b8b63184d54776d5,5,special light bulb,The light bulb we ordered was perfect for our dryer. We couldn't locate it anywhere else.,Bonnie L H,"November 30, 2018",True
PS11739347,71d715350f311878,5,Right part,Right part. Resolved the issue.,William M,"February 3, 2018",True
PS11739347,e7c4cea53e88eb39,5,Bulb,The part was in great condition when received and worked properly for my dryer,Jim A,"September 20, 2019",True
PS11739347,85875bbdf9e7f139,5,Easy,Great service,John F,"March 27, 2018",True
PS11739347,71e22e1781626b29,5,Returned,"Had to return part. The real problem was the switch, which I brought and put in.",WALTER R A,"July 4, 2018",True
PS11739347,006a21c198be300e,5,Met my expectations,Met my expectations,Ron M,"May 23, 2019",True
PS11739347,d0714c6ce94be877,5,Replacement bulb,Perfect,Richard N,"September 12, 2018",True
PS11739347,6190b5828a6a9414,5,Light Bulb Replacement,The light bulb arrived quickly. I inserted it into the socket and everything works great.,Deanne K,"October 17, 2018",True
PS11739347,10541facee1f315a,5,Worked like a Light Bulb should.,Easy as changing a Light Bulb.,Robert D,"February 13, 2019",True
PS11739347,161e083b2dc7f564,5,Easy repair,The part was exactly what we needed and the refrigerator is working perfectly. Thanks for being so efficient,Barbara P,"March 24, 2020",True
PS12578774,3290db938024a63d,5,It was the Part i needed,It was the Part i needed,Mark N,"May 13, 2019",True
PS11765660,e32329fedde33b64,5,light bulb,"easy to install, works well.",Craigjohnson,"June 17, 2019",True
PS11738981,49f17bff0335f687,1,Untimely,"I was told the part I needed was one thing. I told the lady it was not. She insisted. I received it, and it was not the right part. I re- ordered, reluctantly, because I need the part and no one else had it. I have still not received the part. If I could give a minus star, it would be appropriate at this point.",Jacqueline K,"January 2, 2019",True
PS12364740,391b8e279305456c,5,Easy repair,The part came fast. Easy fix. Easy looking up parts,RICHARD P,"April 7, 2020",True
PS12364740,700d6d3be0c7bad9,5,re[air,just the part to fix my problem tks,Eddie Y,"August 7, 2023",True
PS12364740,8f93ed7d6fd3a9fd,5,Easy repair when door would only open part of the way!,The hinge bearing replacement was an easy drop-in repair only requiring removing two bolts from the upper support. Do not forget to add a little grease!,Edwin E,"July 31, 2019",True
PS12364740,01e0e8b898ad4a86,5,Parts diagram made it easy to order the correct part,OEM part received and was a perfect fit..,David M,"May 2, 2020",True
PS12364740,1fb049dca0958b4e,5,Part fit and worked as expected,Thought I'd try fixing my freezer door. Checked parts lisdt and diagram on line and then ordered from Part Select. A perfect replacement.. Saved me over $100 in a service call.,Ron K,"May 11, 2021",True
PS12364740,b6ba5adccb939098,5,Easy fix for our problem,this was exactly as described and fixed our problem in an instant.,Donna M,"February 10, 2022",True
PS12364740,cbd1534cae2fcb66,5,15 minute repair with friend,15 minute repair with friend holding door. Easy job.,Mark K,"June 30, 2023",True
PS12364740,945563ab1cc623b6,5,Perfect part and an easy swap!,The online part search catalog made identifying the part very easy and the correct part was delivered very quickly. Swapping the broken part out with the new one was a snap...easy for a novice like me! Thanks for the excellent customer service and speedy shipping!,John C,"March 4, 2018",True
PS12364740,75bf8981a4bdef42,5,great,I got my parts on time fixed my freezer works good and thank you.,Elias H,"March 27, 2019",True
PS12364740,2fb040c96f926ff3,5,Easy repair,Just as described. Perfect fit.,Doug V,"July 14, 2023",True
PS10060260,e61b5bb47d458929,5,Great part. Worked good,Came fast . In great condition. Worked great.,Ben L,"August 22, 2019",True
PS10060260,59320832548c18dc,5,great part,It got here fast and the gentleman that helped me was awesome..he took the time to look it up for me and my freezer door is working great...thank u,Arlene M,"November 24, 2023",True
